"","sector","rank","rank_change","profit.margin","num..of.employees","ceo_founder","ceo_woman","age","BS","MBA"
"1","Retailing",0,0.636986301369863,0.505287178880421,1,0,0,0.478260869565217,0,1
"2","Retailing",0.001001001001001,0.647260273972603,0.51400627379697,0.362712499244301,1,0,0.507246376811594,1,0
"3","Energy",0.002002002002002,0.633561643835616,0.5226640826051,0.0340230614436971,0,0,0.492753623188406,0,1
"4","Technology",0.003003003003003,0.633561643835616,0.629563062583719,0.0622509885456436,0,0,0.565217391304348,1,1
"5","Health Care",0.004004004004004,0.647260273972603,0.503554519662186,0.131798055318555,0,1,0.521739130434783,0,1
"6","Financials",0.005005005005005,0.63013698630137,0.702098658980701,0.177935488504506,0,0,1,1,0
"7","Health Care",0.00600600600600601,0.633561643835616,0.524706395955616,0.147707515037849,0,0,0.507246376811594,0,0
"8","Health Care",0.00700700700700701,0.633561643835616,0.486210011491743,0.031795737082996,0,0,0.391304347826087,0,0
"9","Health Care",0.00900900900900901,0.636986301369863,0.489320252110794,0.00974977147197503,0,0,0.550724637681159,0,0
"10","Technology",0.01001001001001,0.650684931506849,0.629428085608866,0.0540230705348169,0,0,0.391304347826087,0,1
"11","Health Care",0.012012012012012,0.815068493150685,0.508553635113937,0.0334775942533213,0,0,0.478260869565217,0,1
"12","Retailing",0.013013013013013,0.636986301369863,0.502288523974192,0.0915698500283416,0,0,0.681159420289855,0,0
"13","Energy",0.014014014014014,0.623287671232877,0.499583420400854,0.0218864164578361,0,0,0.550724637681159,1,0
"14","Health Care",0.015015015015015,0.636986301369863,0.49242911507363,0.0224773392474098,0,0,0.72463768115942,0,0
"15","Financials",0.016016016016016,0.64041095890411,0.658889399789423,0.116789071019374,0,0,0.623188405797101,0,1
"16","Technology",0.02002002002002,0.654109589041096,0.69673072958009,0.0654328804895023,0,0,0.463768115942029,0,1
"17","Energy",0.021021021021021,0.667808219178082,0.500374239521353,0.0276638231158995,0,0,0.826086956521739,0,0
"18","Financials",0.023023023023023,0.63013698630137,0.565608704517105,0.00338598758425763,0,0,0.521739130434783,0,0
"19","Financials",0.024024024024024,0.636986301369863,0.6492221886822,0.0945840108111597,0,0,0.579710144927536,0,0
"20","Retailing",0.025025025025025,0.64041095890411,0.554996532335643,0.188935743510418,0,0,0.594202898550725,0,0
"21","Energy",0.026026026026026,0.623287671232877,0.505067909741487,0.00656787952811633,0,0,0.521739130434783,0,0
"22","Health Care",0.028028028028028,0.650684931506849,0.517260748436175,0.0320684706781839,0,1,0.565217391304348,0,0
"23","Financials",0.029029029029029,0.633561643835616,0.613178466739021,0.118070464360765,0,0,0.492753623188406,0,1
"24","Financials",0.03003003003003,0.633561643835616,0.612784508449858,0.0908880160403718,0,1,0.463768115942029,1,1
"25","Energy",0.031031031031031,0.60958904109589,0.502028494858713,0.00462328899442669,0,0,0.521739130434783,0,0
"26","Technology",0.033033033033033,0.636986301369863,0.519937956009697,0.0749785563210783,1,0,0.492753623188406,0,0
"27","Health Care",0.034034034034034,0.643835616438356,0.610557970146135,0.0600691197841405,0,0,0.565217391304348,1,1
"28","Financials",0.035035035035035,0.636986301369863,0.53368484617057,0.0261919708138689,0,0,0.579710144927536,0,0
"29","Retailing",0.036036036036036,0.643835616438356,0.514475794438597,0.167253422692981,0,0,0.594202898550725,0,0
"30","Technology",0.037037037037037,0.636986301369863,0.568678999124509,0.174435407366262,0,0,0.536231884057971,0,0
"31","Financials",0.04004004004004,0.633561643835616,0.550967425191559,0.00310961754113391,0,0,0.521739130434783,0,0
"32","Health Care",0.041041041041041,0.667808219178082,0.498057943146056,0.0257046867904665,0,0,0.521739130434783,0,0
"33","Retailing",0.043043043043043,0.63013698630137,0.526183694279433,0.118161375559161,0,0,0.521739130434783,0,1
"34","Technology",0.044044044044044,0.63013698630137,0.683665764995961,0.0503416215557724,0,0,0.550724637681159,0,0
"35","Technology",0.045045045045045,0.674657534246575,0.662720617249632,0.0204054730359658,1,0,0.521739130434783,1,0
"36","Financials",0.047047047047047,0.623287671232877,0.543337667641221,0.0222500612514199,0,0,0.521739130434783,0,0
"37","Health Care",0.051051051051051,0.650684931506849,0.514282773023151,0.0208863932754805,0,0,0.521739130434783,0,1
"38","Financials",0.052052052052052,0.626712328767123,0.529733655915924,0.0233914513472812,0,0,0.521739130434783,0,0
"39","Technology",0.057057057057057,0.626712328767123,0.522339656577877,0.0254319531952786,0,0,0.492753623188406,0,1
"40","Energy",0.0580580580580581,0.636986301369863,0.530858597599907,0.00580058901365441,0,0,0.521739130434783,0,0
"41","Financials",0.0590590590590591,0.643835616438356,0.592157128637635,0.0173863121372359,0,0,0.536231884057971,0,0
"42","Financials",0.0600600600600601,0.643835616438356,0.599581072304926,0.0274460907957412,0,0,0.594202898550725,0,1
"43","Technology",0.0620620620620621,0.64041095890411,0.637340038022638,0.0344776174356769,0,0,0.478260869565217,0,0
"44","Health Care",0.0630630630630631,0.626712328767123,0.698511984945982,0.0401141117362266,0,0,0.521739130434783,0,0
"45","Health Care",0.0640640640640641,0.643835616438356,0.532222066888757,0.111343035679463,0,0,0.521739130434783,0,0
"46","Financials",0.0650650650650651,0.636986301369863,0.53156429253925,0.0208863932754805,0,0,0.463768115942029,0,1
"47","Financials",0.0660660660660661,0.654109589041096,0.583202070695174,0.029295679127107,0,0,0.579710144927536,0,1
"48","Health Care",0.0680680680680681,0.660958904109589,0.628049948539808,0.0322502930749758,0,0,0.521739130434783,0,0
"49","Financials",0.0710710710710711,0.671232876712329,0.559389417772798,0.0209023027351998,0,0,0.594202898550725,1,1
"50","Financials",0.0720720720720721,0.63013698630137,0.501472398379449,0.00521284811602451,0,0,0.521739130434783,0,0
"51","Financials",0.0730730730730731,0.633561643835616,0.49884556799836,0.0127562048029295,0,0,0.521739130434783,0,0
"52","Retailing",0.0740740740740741,0.633561643835616,0.509956439382222,0.0567963166418858,0,1,0.521739130434783,0,0
"53","Financials",0.0760760760760761,0.63013698630137,0.502416506126787,0.0204318372835007,0,0,0.521739130434783,0,0
"54","Retailing",0.0790790790790791,0.654109589041096,0.539086600603275,0.129979831350636,0,0,0.521739130434783,0,0
"55","Financials",0.0800800800800801,0.63013698630137,0.527180248033258,0.0074919918598113,0,0,0.521739130434783,0,0
"56","Technology",0.0810810810810811,0.633561643835616,0.67560327750112,0.0617964325536637,0,1,0.550724637681159,0,0
"57","Financials",0.0850850850850851,0.681506849315068,0.554829691458275,0.0188731647870019,0,1,0.521739130434783,0,0
"58","Financials",0.0880880880880881,0.61986301369863,0.553204606621587,0.00447510374104127,0,0,0.521739130434783,0,0
"59","Energy",0.0900900900900901,0.60958904109589,0.489384969724496,0.00247687560029801,0,0,0.521739130434783,0,0
"60","Energy",0.0920920920920921,0.613013698630137,0.618528921301218,0.0047041999609991,0,0,0.521739130434783,1,0
"61","Financials",0.0930930930930931,0.660958904109589,0.562082480552457,0.015920823619093,0,0,0.521739130434783,0,0
"62","Energy",0.0940940940940941,0.63013698630137,0.543691123122648,0.0148467078100447,0,0,0.521739130434783,0,0
"63","Financials",0.0960960960960961,0.64041095890411,0.597050005252564,0.0235682736281614,1,0,0.710144927536232,0,1
"64","Energy",0.0970970970970971,0.623287671232877,0.492743548575085,0.0022495976043081,0,0,0.521739130434783,0,0
"65","Health Care",0.0980980980980981,0.626712328767123,0.646151408894401,0.0136134974038035,0,0,0.521739130434783,0,0
"66","Financials",0.0990990990990991,0.678082191780822,0.487850238464541,0.000891384300272415,0,0,0.521739130434783,0,0
"67","Energy",0.1001001001001,0.595890410958904,0.580687524358693,0.00329507638586167,0,0,0.0144927536231884,1,0
"68","Financials",0.101101101101101,0.667808219178082,0.512625610770075,0.00268778958057664,0,0,0.521739130434783,0,0
"69","Health Care",0.103103103103103,0.633561643835616,0.564165614077585,0.0486143087862491,0,0,0.521739130434783,0,1
"70","Financials",0.105105105105105,0.636986301369863,0.542184752247435,0.0139771421973873,0,0,0.492753623188406,0,0
"71","Technology",0.108108108108108,0.613013698630137,0.510423568644454,0.0279774667503656,0,0,0.521739130434783,0,0
"72","Retailing",0.111111111111111,0.660958904109589,0.527784632699503,0.0649783244975224,0,0,0.521739130434783,0,0
"73","Financials",0.112112112112112,0.650684931506849,0.6570197963852,0.0316370970417951,0,0,0.521739130434783,0,0
"74","Health Care",0.114114114114114,0.715753424657534,0.574953263398218,0.0136134974038035,0,0,0.521739130434783,0,0
"75","Technology",0.118118118118118,0.654109589041096,0.583847497476322,0.0340685170428951,0,0,0.521739130434783,0,0
"76","Retailing",0.119119119119119,0.63013698630137,0.501142672799555,0.0558872046579262,0,0,0.521739130434783,0,0
"77","Technology",0.12012012012012,0.702054794520548,0.493773507539431,0.0908880160403718,0,0,0.521739130434783,0,0
"78","Energy",0.122122122122122,0.647260273972603,0.588776182049585,0.0130648483214838,0,1,0.260869565217391,1,0
"79","Energy",0.124124124124124,0.595890410958904,0.494906027719801,0.00154139936880355,0,0,0.521739130434783,0,0
"80","Technology",0.125125125125125,0.674657534246575,0.608159400811696,0.0167953893476621,0,0,0.521739130434783,0,0
"81","Energy",0.126126126126126,0.815068493150685,0.496198198843156,0.000567740433982788,0,0,0.521739130434783,0,0
"82","Financials",0.127127127127127,0.698630136986301,0.522356251733251,0.0454324168423904,0,0,0.521739130434783,0,0
"83","Energy",0.128128128128128,0.636986301369863,0.4897299222565,0.0308866250990364,0,0,0.521739130434783,0,0
"84","Retailing",0.13013013013013,0.650684931506849,0.50976263236896,0.0567963166418858,0,0,0.521739130434783,0,0
"85","Technology",0.133133133133133,0.537671232876712,0.668292838716966,0.0167953893476621,0,0,0.521739130434783,0,0
"86","Health Care",0.134134134134134,0.616438356164384,0.712845249452541,0.0106134278567367,0,0,0.521739130434783,0,1
"87","Retailing",0.135135135135135,0.636986301369863,0.498802770204249,0.0122407383080244,0,0,0.898550724637681,0,0
"88","Technology",0.137137137137137,0.678082191780822,0.56753056375548,0.0086133814920255,0,0,0.521739130434783,0,1
"89","Health Care",0.139139139139139,0.633561643835616,0.648166370852869,0.00534057834977084,0,0,0.608695652173913,0,0
"90","Energy",0.141141141141141,0.585616438356164,0.452009049755299,0.0249773972032988,0,0,0.420289855072464,0,0
"91","Health Care",0.144144144144144,0.561643835616438,0.737853881300286,0.0152612628747303,0,0,0.63768115942029,0,0
"92","Financials",0.145145145145145,0.626712328767123,0.586152320355992,0.00530830487434027,0,0,0.521739130434783,0,0
"93","Energy",0.147147147147147,0.702054794520548,0.465596332949496,0.00652242392891835,0,1,0.565217391304348,1,0
"94","Financials",0.15015015015015,0.664383561643836,0.653818384969774,0.0231446274436362,0,0,0.536231884057971,1,1
"95","Energy",0.152152152152152,0.561643835616438,0.635555437606109,0.012678475728301,0,0,0.521739130434783,0,0
"96","Retailing",0.153153153153153,0.606164383561644,0.500349789162657,0.0113407174439044,0,0,0.521739130434783,1,0
"97","Technology",0.154154154154154,0.523972602739726,0.526184282971086,0.0590690966017849,0,0,0.521739130434783,0,0
"98","Financials",0.158158158158158,0.650684931506849,0.630173080849816,0.021977327656232,0,0,0.521739130434783,0,0
"99","Financials",0.159159159159159,0.64041095890411,0.554009644778005,0.0088406594880154,0,0,0.521739130434783,0,0
"100","Health Care",0.16016016016016,0.633561643835616,0.585122155616472,0.0272501771631979,0,0,0.521739130434783,1,0
"101","Retailing",0.164164164164164,0.606164383561644,0.509471247987173,0.0361140190068042,0,1,0.521739130434783,0,1
"102","Financials",0.169169169169169,0.647260273972603,0.616160068563727,0.00747699151207596,0,1,0.579710144927536,0,1
"103","Energy",0.171171171171171,0.678082191780822,0.618674408388986,0.00670424632571028,0,0,0.521739130434783,0,0
"104","Retailing",0.172172172172172,0.64041095890411,0.515823358643441,0.0117707274123173,0,0,0.826086956521739,0,0
"105","Health Care",0.173173173173173,0.63013698630137,0.47762227344275,0.0459342466575361,0,0,0.521739130434783,0,0
"106","Technology",0.177177177177177,0.681506849315068,0.513703036721046,0.00447692196500919,0,1,0.449275362318841,1,0
"107","Financials",0.178178178178178,0.671232876712329,0.506209800610524,0.0424323472953237,0,0,0.521739130434783,0,0
"108","Energy",0.183183183183183,0.606164383561644,0.515939689862472,0.00182867875573479,0,0,0.159420289855072,0,0
"109","Energy",0.185185185185185,0.61986301369863,0.592396568748772,0.00129503002115049,0,0,0.521739130434783,0,0
"110","Health Care",0.186186186186186,0.664383561643836,0.534273666881259,0.0318380107902501,0,0,0.521739130434783,0,0
"111","Financials",0.187187187187187,0.633561643835616,0.520781260966994,0.00513921004532378,0,0,0.72463768115942,0,1
"112","Energy",0.188188188188188,0.616438356164384,0.184187056905489,0.0104316054599448,0,1,0.434782608695652,0,0
"113","Technology",0.189189189189189,0.808219178082192,0.491080693617326,0.0222500612514199,1,0,0.507246376811594,1,0
"114","Health Care",0.192192192192192,0.551369863013699,0.515684685090046,0.00452237756420717,0,0,0.521739130434783,0,0
"115","Technology",0.193193193193193,0.633561643835616,0.560240011742303,0.132934445298505,0,0,0.521739130434783,0,0
"116","Financials",0.194194194194194,0.688356164383562,0.556766761421375,0.0345230730348749,0,0,0.449275362318841,0,0
"117","Energy",0.196196196196196,0.777397260273973,0.541455800069015,0.00865883709122348,0,0,0.521739130434783,0,0
"118","Technology",0.197197197197197,0.47945205479452,0.455363764031686,0.0280683779487615,0,0,0.521739130434783,0,0
"119","Retailing",0.198198198198198,0.592465753424658,0.5005748860876,0.058614540609805,0,1,0.521739130434783,0,0
"120","Financials",0.2002002002002,0.698630136986301,0.544157088160929,0.00797745765924574,0,0,0.144927536231884,0,0
"121","Retailing",0.201201201201201,0.660958904109589,0.55605151248924,0.0420232469025418,0,1,0.739130434782609,0,0
"122","Energy",0.203203203203203,0.595890410958904,0.569493475088566,0.00788972835279363,0,0,0.521739130434783,0,0
"123","Retailing",0.204204204204204,0.606164383561644,0.507684964030339,0.0340685170428951,0,0,0.521739130434783,0,0
"124","Technology",0.209209209209209,0.657534246575342,0.704225518096615,0.0119770958326761,0,0,0.521739130434783,0,0
"125","Financials",0.211211211211211,0.684931506849315,0.528266960825091,0.00843383187519347,0,0,0.666666666666667,0,0
"126","Health Care",0.213213213213213,0.702054794520548,0.580636305147515,0.0181590573236016,0,0,0.521739130434783,0,0
"127","Financials",0.216216216216216,0.736301369863014,0.63461380885621,0.0267956211712181,0,0,0.521739130434783,0,0
"128","Technology",0.217217217217217,0.513698630136986,0.611230403590848,0.00997704946796494,0,0,0.623188405797101,0,0
"129","Financials",0.218218218218218,0.643835616438356,0.694058852886932,0.00734062471448202,0,0,0.681159420289855,0,1
"130","Energy",0.22022022022022,0.462328767123288,0.474893227997089,0.0124771074238539,0,0,0.521739130434783,0,0
"131","Technology",0.221221221221221,0.558219178082192,0.721721975773042,0.0135080404136641,0,0,0.521739130434783,1,0
"132","Health Care",0.222222222222222,0.678082191780822,0.76274932450004,0.00334053198505965,0,0,0.521739130434783,0,0
"133","Financials",0.224224224224224,0.726027397260274,0.527198811394175,0.00142594214684068,0,1,0.521739130434783,1,0
"134","Technology",0.227227227227227,0.636986301369863,0.0799617495153048,0.012204373828666,0,0,0.434782608695652,0,0
"135","Health Care",0.229229229229229,0.493150684931507,0.524951101150966,0.0295229571230969,0,0,0.521739130434783,0,0
"136","Financials",0.23023023023023,0.712328767123288,0.628887189011922,0.00779518070646183,0,0,0.521739130434783,0,0
"137","Financials",0.237237237237237,0.657534246575342,0.520176097783948,0.00408236736397071,0,0,0.521739130434783,0,0
"138","Retailing",0.238238238238238,0.589041095890411,0.463215252108166,0.011483448025386,0,0,0.521739130434783,0,0
"139","Health Care",0.24024024024024,0.575342465753425,0.451587136250563,0.0324775710709657,0,0,0.521739130434783,0,0
"140","Energy",0.241241241241241,0.575342465753425,0.598095648407854,0.00501602537149725,0,0,0.521739130434783,0,0
"141","Retailing",0.242242242242242,0.643835616438356,0.495689215209019,0.0123548318620113,0,0,0.521739130434783,0,0
"142","Financials",0.243243243243243,0.647260273972603,0.601435887157921,0.0177513205987957,0,0,0.521739130434783,0,0
"143","Financials",0.244244244244244,0.650684931506849,0.583690710251005,0.0056587675441567,0,0,0.521739130434783,1,1
"144","Retailing",0.247247247247247,0.613013698630137,0.466938069523611,0.0272274493635989,0,0,0.521739130434783,0,0
"145","Retailing",0.251251251251251,0.681506849315068,0.500574452718884,0.00648605944955997,0,0,0.521739130434783,0,0
"146","Energy",0.252252252252252,0.523972602739726,0.54843155454791,0.00484056675859304,0,0,0.521739130434783,0,0
"147","Financials",0.253253253253253,0.815068493150685,0.510479395407885,0.00612741477188789,0,0,0.521739130434783,0,0
"148","Financials",0.254254254254254,0.688356164383562,0.489069246876763,0.00496784243634739,0,0,0.521739130434783,0,0
"149","Energy",0.255255255255255,0.647260273972603,0.558249883891997,0.00674515636498846,0,0,0.521739130434783,0,0
"150","Energy",0.257257257257257,0.674657534246575,0.605370009894611,0.00632651029637505,0,0,0.521739130434783,0,0
"151","Energy",0.258258258258258,0.623287671232877,0.556348510467671,0.00585740851265188,0,0,0.521739130434783,0,0
"152","Energy",0.259259259259259,0.770547945205479,0.529539066981489,0.00645969520202514,0,0,0.666666666666667,1,1
"153","Retailing",0.261261261261261,0.61986301369863,0.494743668906757,0.00327234858626268,0,0,0.521739130434783,0,1
"154","Retailing",0.262262262262262,0.695205479452055,0.517730364845157,0.0115225398406963,0,0,0.521739130434783,0,0
"155","Retailing",0.263263263263263,0.664383561643836,0.495861768280687,0.00692970609773227,0,0,0.666666666666667,0,1
"156","Retailing",0.264264264264264,0.613013698630137,0.478398293202402,0.0281592891471575,0,0,0.521739130434783,0,0
"157","Financials",0.265265265265265,0.660958904109589,0.548044904305873,0.00465874436180111,0,0,0.391304347826087,1,0
"158","Retailing",0.267267267267267,0.681506849315068,0.578181617934988,0.0344503440761581,0,0,0.521739130434783,0,0
"159","Financials",0.268268268268268,0.736301369863014,0.527440477517657,0.00171094875381202,0,0,0.521739130434783,0,0
"160","Energy",0.269269269269269,0.866438356164384,0.539185278139393,0.00246551170049851,0,0,0.521739130434783,0,0
"161","Financials",0.27027027027027,0.698630136986301,0.698406426822208,0.00893157068641137,0,0,0.521739130434783,0,0
"162","Financials",0.272272272272272,0.73972602739726,0.585815136412769,0.00393145477463341,0,0,0.449275362318841,0,0
"163","Health Care",0.273273273273273,0.650684931506849,0.534261608513007,0.0295229571230969,0,0,0.521739130434783,1,0
"164","Energy",0.275275275275275,0.63013698630137,0.566488475584678,0.00511102757382103,0,0,0.521739130434783,0,0
"165","Health Care",0.28028028028028,0.678082191780822,0.534480288042942,0.0359094688104133,0,0,0.376811594202899,0,0
"166","Health Care",0.281281281281281,0.650684931506849,0.545613571882776,0.0227046172433997,0,0,0.521739130434783,0,0
"167","Technology",0.284284284284284,0.821917808219178,0.664568645920378,0.0102652379668801,0,0,0.521739130434783,0,1
"168","Retailing",0.285285285285285,0.551369863013699,0.469891687275791,0.0408868569225923,0,0,0.521739130434783,0,0
"169","Technology",0.288288288288288,0.712328767123288,0.526714777489285,0.0154317213717227,0,0,0.623188405797101,0,0
"170","Health Care",0.289289289289289,0.688356164383562,0.497738646303361,0.0304320691070566,0,0,0.521739130434783,0,0
"171","Technology",0.291291291291291,0.554794520547945,0.659088468045555,0.00623832643393097,1,0,0.521739130434783,0,0
"172","Energy",0.292292292292292,0.61986301369863,0.563172021525182,0.0061746885950538,0,0,0.521739130434783,0,0
"173","Energy",0.293293293293293,0.530821917808219,0.542880972362257,0.00557512924163242,0,0,0.521739130434783,0,0
"174","Technology",0.294294294294294,0.636986301369863,0.597808109315712,0.00602241233774056,0,0,0.521739130434783,0,1
"175","Health Care",0.295295295295295,0.715753424657534,0.781843980340453,0.0163408333556823,0,0,0.521739130434783,0,0
