"","sector","rank","rank_change","profit.margin","num..of.employees","ceo_founder","ceo_woman","age","BS","MBA"
"351","Retailing",0.648648648648649,0.636986301369863,0.491492771263552,0.00547694514736478,0,0,0.521739130434783,0,0
"352","Retailing",0.650650650650651,0.636986301369863,0.466437842720104,0.00330598572966919,1,0,0.231884057971014,1,0
"353","Retailing",0.652652652652653,0.636986301369863,0.533430736272125,0.0136362252034024,0,0,0.521739130434783,0,0
"354","Financials",0.654654654654655,0.636986301369863,0.56162576613533,0.000211368536270614,0,1,0.521739130434783,0,0
"355","Financials",0.655655655655656,0.636986301369863,0.515318407782734,0.00172185809761954,0,0,0.826086956521739,0,0
"356","Financials",0.658658658658659,0.636986301369863,0.698110034250203,0.00348053523058944,0,0,0.521739130434783,0,0
"357","Financials",0.666666666666667,0.636986301369863,0.558298524188794,0.00148503442579805,0,1,0.681159420289855,0,0
"358","Financials",0.66966966966967,0.636986301369863,0.545617057425037,0.00189368026258791,0,0,0.521739130434783,0,0
"359","Energy",0.673673673673674,0.636986301369863,0.493296714494084,0.00149730743758151,0,0,0.521739130434783,0,0
"360","Energy",0.674674674674675,0.636986301369863,0.589285794478668,0.00161185554756042,0,0,0.144927536231884,0,0
"361","Technology",0.675675675675676,0.636986301369863,0.396583167859083,0.00552240074656276,1,0,0.478260869565217,1,1
"362","Retailing",0.677677677677678,0.636986301369863,0.493448527972679,0.0117952734358842,0,1,0.521739130434783,0,1
"363","Technology",0.67967967967968,0.636986301369863,0,0.00256005934683031,1,0,0.521739130434783,0,0
"364","Energy",0.681681681681682,0.636986301369863,0.602301296036872,0.00306779838987177,0,0,0.521739130434783,0,0
"365","Technology",0.683683683683684,0.636986301369863,0.534020877240764,0.00287824854121618,0,0,0.521739130434783,0,1
"366","Retailing",0.684684684684685,0.636986301369863,0.486825356334447,0.00703970864779138,0,0,0.521739130434783,0,0
"367","Technology",0.686686686686687,0.636986301369863,0.677137650592753,0.0034768987826536,0,0,0.420289855072464,1,0
"368","Financials",0.687687687687688,0.636986301369863,0.703599598328297,0.00159685519982509,0,0,0.521739130434783,0,0
"369","Financials",0.68968968968969,0.636986301369863,0.572272870822416,0.0037064495586034,0,0,0.521739130434783,0,0
"370","Health Care",0.690690690690691,0.636986301369863,0.198163653889222,0.00428600844837767,1,0,0.521739130434783,0,0
"371","Financials",0.694694694694695,0.636986301369863,0.502244148304892,0.00125002897794449,0,0,0.521739130434783,0,0
"372","Energy",0.695695695695696,0.636986301369863,0.492139480482814,0.000326825758233486,0,0,0.521739130434783,0,0
"373","Technology",0.696696696696697,0.636986301369863,0.499977663949444,0.00164503813497495,1,0,0.521739130434783,0,0
"374","Retailing",0.697697697697698,0.636986301369863,0.504379073855094,0.00729516911528404,0,0,0.681159420289855,1,0
"375","Technology",0.698698698698699,0.636986301369863,0.523900661184992,0.00497693355618698,0,0,0.521739130434783,0,0
"376","Energy",0.700700700700701,0.636986301369863,0.590854449952283,0.00279961035460368,0,0,0.521739130434783,0,0
"377","Financials",0.701701701701702,0.636986301369863,0.534088573557605,0.000253187687532756,0,0,0.521739130434783,0,0
"378","Technology",0.702702702702703,0.636986301369863,0.608437451886937,0.00469101783723168,0,0,0.550724637681159,0,1
"379","Technology",0.703703703703704,0.636986301369863,0.772304926451815,0.00220414200511012,1,0,0.333333333333333,0,0
"380","Energy",0.704704704704705,0.636986301369863,0.477572711493083,0.000658651632378751,0,0,0.521739130434783,0,0
"381","Energy",0.70970970970971,0.636986301369863,0.52794953536212,0.00139957789930585,0,1,0.521739130434783,0,0
"382","Financials",0.712712712712713,0.636986301369863,0.5622924750149,0.0007836545301732,0,0,0.521739130434783,0,0
"383","Technology",0.713713713713714,0.636986301369863,0.656854530956552,0.00406782157222736,0,0,0.521739130434783,0,0
"384","Health Care",0.715715715715716,0.636986301369863,0.504692905222158,0.00179140516439245,0,0,0.0579710144927536,0,0
"385","Health Care",0.717717717717718,0.636986301369863,0.44526039220891,0.00292143136045426,0,0,0.521739130434783,0,0
"386","Technology",0.721721721721722,0.636986301369863,0.57329854148875,0.00604968569725935,0,0,0.434782608695652,0,0
"387","Technology",0.722722722722723,0.636986301369863,0.593112815250858,0.00629332770896053,1,0,0.652173913043478,0,0
"388","Financials",0.726726726726727,0.636986301369863,0.805125974413616,0.000755017502678471,0,0,0.623188405797101,0,1
"389","Financials",0.731731731731732,0.636986301369863,0.594697758175053,0.00161731021946418,0,1,0.521739130434783,1,1
"390","Technology",0.736736736736737,0.636986301369863,0.530354019920924,0.00456783316340515,0,0,0.521739130434783,0,0
"391","Technology",0.737737737737738,0.636986301369863,0.592527536991967,0.00519693865630521,0,0,0.521739130434783,0,0
"392","Financials",0.73973973973974,0.636986301369863,0.655962951056529,0.00460783409069937,0,0,0.521739130434783,0,0
"393","Health Care",0.742742742742743,0.636986301369863,0.547240231687869,0.00455056003570992,0,0,0.521739130434783,0,0
"394","Retailing",0.743743743743744,0.636986301369863,0.501440028372921,0.00406782157222736,0,1,0.521739130434783,0,0
"395","Financials",0.745745745745746,0.636986301369863,0.608141487167197,0.000681379431977741,0,0,0.521739130434783,0,0
"396","Energy",0.747747747747748,0.636986301369863,0.546626709778908,0.000383190701238983,0,0,0.521739130434783,0,1
"397","Technology",0.748748748748749,0.636986301369863,0.516349734326734,0.0078770007850182,0,0,0.521739130434783,0,0
"398","Technology",0.74974974974975,0.636986301369863,0.509285036118377,0.0086133814920255,0,0,0.63768115942029,1,0
"399","Financials",0.753753753753754,0.636986301369863,0.667182912511626,0.000622741709012345,1,0,0.695652173913043,0,1
"400","Financials",0.754754754754755,0.636986301369863,0.69121842641618,0.00185049744334982,0,0,0.521739130434783,0,0
"401","Energy",0.756756756756757,0.636986301369863,0.532414050456074,0.00404236643667649,0,0,0.521739130434783,0,0
"402","Health Care",0.75975975975976,0.636986301369863,0.509774726198133,0.0161590109588904,0,1,0.521739130434783,0,0
"403","Financials",0.763763763763764,0.636986301369863,0.578316670423128,0.0202500148867087,0,0,0.521739130434783,0,0
"404","Technology",0.764764764764765,0.636986301369863,0.515196174306099,0.00365872117944552,0,0,0.521739130434783,0,0
"405","Health Care",0.767767767767768,0.636986301369863,0.501037873434365,0.0027405180756463,0,0,0.521739130434783,0,0
"406","Technology",0.768768768768769,0.636986301369863,0.539634121293067,0.00793154750405578,0,0,0.507246376811594,0,0
"407","Energy",0.76976976976977,0.636986301369863,0.460764708822795,0.0029768871914758,0,0,0.521739130434783,0,0
"408","Technology",0.771771771771772,0.636986301369863,0.682587598158593,0.00199186435685555,0,0,0.565217391304348,0,0
"409","Energy",0.772772772772773,0.636986301369863,0.449204736139857,0.000349553557832477,0,0,0.710144927536232,0,1
"410","Energy",0.775775775775776,0.636986301369863,0.684212602133627,0.000396372825006398,0,0,0.521739130434783,0,0
"411","Technology",0.777777777777778,0.636986301369863,0.493960186778865,0.00129503002115049,0,0,0.521739130434783,0,0
"412","Technology",0.778778778778779,0.636986301369863,0.639077638149763,0.00379508797703947,0,0,0.521739130434783,0,0
"413","Technology",0.77977977977978,0.636986301369863,0.612075801312554,0.00703379941989564,0,0,0.521739130434783,0,0
"414","Financials",0.781781781781782,0.636986301369863,0.481336888186086,0.000523193946768766,0,0,0.478260869565217,0,0
"415","Retailing",0.783783783783784,0.636986301369863,0.46756400358133,0.00747699151207596,0,0,0.521739130434783,0,0
"416","Technology",0.786786786786787,0.636986301369863,0.517072861964245,0.00316961893207524,0,0,0.521739130434783,0,0
"417","Financials",0.788788788788789,0.636986301369863,0.605087380073483,0.000322280198313688,0,0,0.231884057971014,0,0
"418","Energy",0.78978978978979,0.636986301369863,0.576471833646283,0.000765472290494007,0,0,0.521739130434783,0,0
"419","Energy",0.791791791791792,0.636986301369863,0.46389950433069,0.00193140840992223,0,0,0.521739130434783,0,0
"420","Technology",0.792792792792793,0.636986301369863,0.482162691886141,0.00943158227758916,0,0,0.579710144927536,0,0
"421","Retailing",0.796796796796797,0.636986301369863,0.500622456258948,0.00515875595297891,0,1,0.521739130434783,0,0
"422","Financials",0.797797797797798,0.636986301369863,0.645258297297557,0,0,0,0.507246376811594,0,0
"423","Health Care",0.798798798798799,0.636986301369863,0.52146516884608,0.00452237756420717,0,0,0.521739130434783,0,0
"424","Financials",0.800800800800801,0.636986301369863,0.479472006325167,0.00145230639437551,0,0,0.521739130434783,0,0
"425","Energy",0.801801801801802,0.636986301369863,0.605147304441442,0.00214777706210462,0,0,0.521739130434783,0,0
"426","Technology",0.803803803803804,0.636986301369863,0.467023582260184,0.00316507337215545,0,0,0.449275362318841,0,1
"427","Technology",0.805805805805806,0.636986301369863,0.597687722847886,0.00348780812646111,1,0,0.623188405797101,0,0
"428","Technology",0.806806806806807,0.636986301369863,0.329105742612896,0.00356780998104956,0,0,0.521739130434783,0,0
"429","Technology",0.807807807807808,0.636986301369863,0.542447892694396,0.0134316750070115,0,0,0.521739130434783,0,0
"430","Technology",0.808808808808809,0.636986301369863,0.539416462016502,0.00588604554014661,0,0,0.521739130434783,1,0
"431","Energy",0.80980980980981,0.636986301369863,0.537305888795114,0.0017227672096035,0,1,0.521739130434783,0,0
"432","Financials",0.812812812812813,0.636986301369863,0.846885285760312,0.00265869799708993,0,0,0.159420289855072,0,0
"433","Financials",0.813813813813814,0.636986301369863,0.550554568664605,0.00106775202516058,0,0,0.521739130434783,0,0
"434","Financials",0.816816816816817,0.636986301369863,0.558781651798892,0.000198640968495179,0,0,0.173913043478261,0,0
"435","Financials",0.81981981981982,0.636986301369863,0.646246349500066,0.00386781693575624,0,0,0.608695652173913,0,0
"436","Energy",0.820820820820821,0.636986301369863,0.0760959685091903,0.000274551819155808,0,0,0.521739130434783,0,0
"437","Financials",0.822822822822823,0.636986301369863,0.527784035615924,0.00178731416046463,0,0,0.521739130434783,0,0
"438","Energy",0.824824824824825,0.636986301369863,0.477968545106733,0.00384145268822141,0,0,0.521739130434783,0,0
"439","Financials",0.825825825825826,0.636986301369863,0.540563718301232,0.000557740202159232,0,0,0.521739130434783,0,0
"440","Technology",0.831831831831832,0.636986301369863,0.410890215176418,0.00236278204631107,1,0,0.521739130434783,0,0
"441","Energy",0.834834834834835,0.636986301369863,0.738874367161598,0.000833201133298999,0,0,0.695652173913043,0,0
"442","Financials",0.837837837837838,0.636986301369863,0.728778412294344,0.00120411882275453,0,0,0.521739130434783,0,0
"443","Financials",0.83983983983984,0.636986301369863,0.222699740022026,0.000158640041200955,1,0,0.521739130434783,1,0
"444","Technology",0.840840840840841,0.636986301369863,0.496476384719253,0.0116589066382903,0,0,0.521739130434783,0,0
"445","Retailing",0.842842842842843,0.636986301369863,0.510316506742403,0.00715880231769009,0,0,0.521739130434783,0,0
"446","Retailing",0.843843843843844,0.636986301369863,0.529998391672015,0.00656787952811633,0,0,0.826086956521739,0,0
"447","Technology",0.845845845845846,0.636986301369863,0.527594454242192,0.0101588718647569,0,0,0.521739130434783,1,0
"448","Health Care",0.847847847847848,0.636986301369863,0.604912303396097,0.0054314895481668,0,0,0.521739130434783,0,0
"449","Retailing",0.84984984984985,0.636986301369863,0.542338012186563,0.00213595860631315,0,0,0.521739130434783,1,0
"450","Energy",0.850850850850851,0.636986301369863,0.583239644258906,0.000353644561760295,0,1,0.521739130434783,0,0
"451","Energy",0.852852852852853,0.636986301369863,0.478922293400063,0.000545012634383797,0,0,0.304347826086957,0,0
"452","Health Care",0.854854854854855,0.636986301369863,0.551043451471222,0.00774972510726385,0,0,0.521739130434783,0,0
"453","Health Care",0.857857857857858,0.636986301369863,0.590952602542683,0.00326780302634288,0,0,0.289855072463768,0,0
"454","Health Care",0.858858858858859,0.636986301369863,0.606214000455247,0.00652242392891835,0,0,0.521739130434783,0,0
"455","Energy",0.85985985985986,0.636986301369863,0.530275213166097,0.000480465683522664,0,0,0.521739130434783,0,0
"456","Financials",0.860860860860861,0.636986301369863,0.63326439310308,0.00151639878924466,0,0,0.521739130434783,0,0
"457","Financials",0.861861861861862,0.636986301369863,0.528255229868332,0.000723653139231864,0,0,0.521739130434783,0,0
"458","Retailing",0.865865865865866,0.636986301369863,0.465147674754286,0.00424964396901928,0,1,0.521739130434783,0,0
"459","Health Care",0.868868868868869,0.636986301369863,0.522962137667776,0.00556785634576074,0,0,0.521739130434783,0,0
"460","Financials",0.871871871871872,0.636986301369863,0.587556898609658,0.000350917225808416,0,0,0.521739130434783,0,0
"461","Energy",0.876876876876877,0.636986301369863,0.512242238059644,0.000966386038949085,0,0,0.521739130434783,0,0
"462","Energy",0.878878878878879,0.636986301369863,0.369717170006391,0.00261324239789195,0,0,0.521739130434783,0,0
"463","Technology",0.885885885885886,0.636986301369863,0.727049393618064,0.0010222964259626,0,1,0.550724637681159,0,0
"464","Health Care",0.886886886886887,0.636986301369863,0.606134872822831,0.00415873277062332,0,0,0.521739130434783,0,0
"465","Health Care",0.887887887887888,0.636986301369863,0.610377781079499,0.00658151620787573,0,0,0.623188405797101,0,0
"466","Technology",0.888888888888889,0.636986301369863,0.652321752810418,0.0033709872365223,0,0,0.521739130434783,0,0
"467","Financials",0.88988988988989,0.636986301369863,0.644357006786368,0.00242641988518825,0,0,0.521739130434783,0,0
"468","Financials",0.892892892892893,0.636986301369863,0.598627264455107,0.0045601057115415,0,0,0.521739130434783,0,0
"469","Financials",0.894894894894895,0.636986301369863,0.528055474269138,0.000327734870217446,0,0,0.695652173913043,0,0
"470","Financials",0.897897897897898,0.636986301369863,0.650234432131115,0.000840474029170676,0,0,0.521739130434783,0,0
"471","Energy",0.901901901901902,0.636986301369863,0.450484793007161,0.000425464408493106,0,0,0.521739130434783,0,0
"472","Technology",0.902902902902903,0.636986301369863,0.389686763745768,0.00261324239789195,0,0,0.521739130434783,0,0
"473","Retailing",0.906906906906907,0.636986301369863,0.332962551854416,0.00649969612931936,0,0,0.521739130434783,0,0
"474","Financials",0.907907907907908,0.636986301369863,0.466592999437854,0.000480920239514643,0,0,0.492753623188406,0,0
"475","Technology",0.90990990990991,0.636986301369863,0.772048570979111,0.00364872094762197,0,0,0.579710144927536,1,1
"476","Technology",0.910910910910911,0.636986301369863,0.522006739064411,0.00406782157222736,0,0,0.565217391304348,0,0
"477","Financials",0.911911911911912,0.636986301369863,0.714499764381313,0.00139594145137001,0,0,0.521739130434783,0,0
"478","Financials",0.913913913913914,0.636986301369863,0.561872933224713,0.000249551239596918,0,0,0.565217391304348,0,0
"479","Technology",0.914914914914915,0.636986301369863,0.727629060127675,0.00321825642321708,0,0,0.521739130434783,0,0
"480","Financials",0.915915915915916,0.636986301369863,0.638132330643953,0.00284279317384176,0,0,0.579710144927536,1,0
"481","Technology",0.916916916916917,0.636986301369863,1,0.00366781229928512,0,0,0.521739130434783,0,0
"482","Health Care",0.917917917917918,0.636986301369863,0.463912175890468,0.00247323915236217,0,0,0.521739130434783,0,0
"483","Technology",0.920920920920921,0.636986301369863,0.623701713396232,0.00243142000110003,0,0,0.521739130434783,0,0
"484","Energy",0.921921921921922,0.636986301369863,0.554934994051757,0.00165867481473434,0,0,0.246376811594203,1,0
"485","Technology",0.922922922922923,0.636986301369863,0.562992387297276,0.0166767502337554,1,0,0.521739130434783,0,0
"486","Energy",0.923923923923924,0.636986301369863,0.561549728489909,0.00024500567967712,0,0,0.521739130434783,0,0
"487","Energy",0.924924924924925,0.636986301369863,0.392823650988322,0.00195868176944102,0,0,0.521739130434783,0,0
"488","Health Care",0.925925925925926,0.636986301369863,0.518759977613299,0.0111134394479145,0,0,0.521739130434783,0,0
"489","Financials",0.926926926926927,0.636986301369863,0.61681803691249,0.00224687026835622,0,0,0.173913043478261,0,0
"490","Technology",0.92992992992993,0.636986301369863,0.493071836881841,0.00479511115939506,0,0,0.521739130434783,0,0
"491","Technology",0.931931931931932,0.636986301369863,0.614940290040118,0.00239732830170154,0,0,0.521739130434783,0,0
"492","Financials",0.932932932932933,0.636986301369863,0.490838125103081,0.00179504161232829,0,0,0.521739130434783,0,0
"493","Energy",0.933933933933934,0.636986301369863,0.617349685877568,0.00107911592496008,0,0,0.521739130434783,0,0
"494","Financials",0.935935935935936,0.636986301369863,0.638051398129363,0.00229823509544994,0,0,0.521739130434783,0,0
"495","Technology",0.936936936936937,0.636986301369863,0.520718966666363,0.00402236597302937,0,0,0.376811594202899,0,0
"496","Health Care",0.938938938938939,0.636986301369863,0.520757154232247,0.00144776083445571,0,1,0.521739130434783,0,0
"497","Technology",0.93993993993994,0.636986301369863,0.479283764533834,0.00286097541352095,0,0,0.594202898550725,0,0
"498","Financials",0.940940940940941,0.636986301369863,0.521824607810115,0.00252233119949599,0,0,0.521739130434783,1,0
"499","Technology",0.944944944944945,0.636986301369863,0.498477406559584,0.00264551587332252,0,0,0.521739130434783,0,0
"500","Retailing",0.947947947947948,0.636986301369863,0.504979915846887,0.00627241813332945,0,1,0.521739130434783,0,0
"501","Health Care",0.952952952952953,0.636986301369863,0.62593719948536,0.000638651168731639,0,0,0.521739130434783,0,0
"502","Technology",0.953953953953954,0.636986301369863,0.588387406477024,0.00319598317961007,1,0,0.521739130434783,0,0
"503","Financials",0.958958958958959,0.636986301369863,0.558762223516571,0.00117593635125178,0,0,0.942028985507246,1,0
"504","Energy",0.960960960960961,0.636986301369863,0.554192280855486,0.0013173032647575,0,1,0.521739130434783,0,0
"505","Financials",0.962962962962963,0.636986301369863,0.503983533832854,0.00234050880270406,0,0,0.550724637681159,0,0
"506","Technology",0.963963963963964,0.636986301369863,0.465854065511141,0.0010222964259626,0,0,0.608695652173913,1,0
"507","Health Care",0.965965965965966,0.636986301369863,0.517178683019658,0.0103338759216691,1,0,0.188405797101449,0,0
"508","Technology",0.967967967967968,0.636986301369863,0.550372708249835,0.00326325746642309,0,0,0.521739130434783,0,0
"509","Energy",0.968968968968969,0.636986301369863,0.444302774617547,0.000253642243524736,0,0,0.492753623188406,0,0
"510","Energy",0.96996996996997,0.636986301369863,0.492005276719886,0.000225914328013968,0,0,0.579710144927536,0,0
"511","Technology",0.971971971971972,0.636986301369863,0.464025392402458,0.00252233119949599,1,0,0.521739130434783,0,0
"512","Energy",0.973973973973974,0.636986301369863,0.708758348430756,0.000225459772021988,0,0,0.521739130434783,0,0
"513","Financials",0.978978978978979,0.636986301369863,0.583338779228185,0.00349144457439695,0,0,0.521739130434783,0,1
"514","Financials",0.97997997997998,0.636986301369863,0.606686443169066,0.00111411673634252,0,0,0.521739130434783,0,0
"515","Energy",0.980980980980981,0.636986301369863,0.539751980297861,0.000694561555745156,0,0,0.521739130434783,0,0
"516","Energy",0.981981981981982,0.636986301369863,0.371196798290589,0.00411327717142534,0,0,0.521739130434783,0,0
"517","Retailing",0.982982982982983,0.636986301369863,0.535835478739667,0.00285688440959313,0,0,0.260869565217391,0,0
"518","Retailing",0.983983983983984,0.636986301369863,0.681834812991521,0.00330734939764513,0,0,0.420289855072464,0,0
"519","Retailing",0.984984984984985,0.636986301369863,0.481860144353493,0.00495147842063611,0,1,0.521739130434783,0,0
"520","Retailing",0.985985985985986,0.636986301369863,0.478002073632511,0.00561331194495872,0,0,0.521739130434783,0,0
"521","Financials",0.987987987987988,0.636986301369863,0.585121648111066,0.000840474029170676,0,0,0.550724637681159,0,1
"522","Retailing",0.98998998998999,0.636986301369863,0.431105927975295,0.00414055053094413,0,0,0.521739130434783,0,0
"523","Financials",0.993993993993994,0.636986301369863,0.535391217361346,0.000647287732579255,0,0,0.521739130434783,0,0
"524","Financials",0.995995995995996,0.636986301369863,0.578321574965218,0.00411327717142534,0,0,0.521739130434783,0,0
"525","Financials",0.997997997997998,0.636986301369863,0.501490145732935,6.95470667729116e-05,0,0,0.826086956521739,0,0
"526","Energy",1,0.636986301369863,0.499339010319532,0.00114548109978913,1,0,0.521739130434783,0,0
